image_id,mission,instrument,body,filter,exposure_s,timestamp_utc,target_body_from_metadata,source_url,sha256,local_path,instrument_verified,state_verified
co-iss-n1520601367,cassini,issna,saturn,CB1+P60,0.56,2006-03-09T12:46:07.866,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520601367_1_full.png,ee82c20fecf971d23325d88238a5767e77428428bda65924b1368d270a41c47f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520601367.png,true,position_only
co-iss-n1520601463,cassini,issna,saturn,CB2+IRP0,1,2006-03-09T12:47:43.437,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520601463_1_full.png,3a4c1522b2b05f3c5d9408856626d43ff2a0c75d76c881da2135737bfe80b8b2,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520601463.png,true,position_only
co-iss-n1520601554,cassini,issna,saturn,MT2,18,2006-03-09T12:48:57.441,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520601554_1_full.png,2070c374b181276ed445a08c7893cf1017fe1569e76b1e85ec233b1b8310dd20,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520601554.png,true,position_only
co-iss-n1520601919,cassini,issna,saturn,UV3+P60,8.2,2006-03-09T12:55:12.207,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520601919_1_full.png,87bf90285d0cb7ee6c90394468cf0aefd4c55dae70a891101c5bd662e5b02e1e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520601919.png,true,position_only
co-iss-n1520602047,cassini,issna,saturn,BL2+P120,5.6,2006-03-09T12:57:22.806,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602047_1_full.png,672ea8b119d1e95ada156bc188d7692fd505800e00f3d5d020053481d8ebb1b9,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602047.png,true,position_only
co-iss-n1520602174,cassini,issna,saturn,GRN+P0,1,2006-03-09T12:59:34.413,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602174_1_full.png,431b13a9174e42e6f0fb799d4a16fc74811be4d6f302678f7ba94f5d536b63b6,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602174.png,true,position_only
co-iss-n1520602295,cassini,issna,saturn,CB2,6.8,2006-03-09T13:01:29.620,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602295_1_full.png,021439e94cce5b04f162fc2bf7e65453862f1dbc4086146df31f459fee4cd44c,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602295.png,true,position_only
co-iss-n1520602386,cassini,issna,saturn,CB2+P60,2,2006-03-09T13:03:05.432,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602386_1_full.png,541deb351f7e43c8e7bacb60ff58ef95066f77b1822ffe8204d71d5632ef774b,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602386.png,true,position_only
co-iss-n1520602798,cassini,issna,saturn,UV1,32,2006-03-09T13:09:27.402,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602798_1_full.png,979bf3b62757c35aff203fcb60c9dd8a40dab3a11934c5fd5697b3c14a22666c,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602798.png,true,position_only
co-iss-n1520602870,cassini,issna,saturn,UV3+P0,3.8,2006-03-09T13:11:07.609,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602870_1_full.png,938de6f04040410c29856ba58b2cc4ac646dbdaf6924f99b69ef31e8472336de,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602870.png,true,position_only
co-iss-n1520602959,cassini,issna,saturn,GRN+P120,0.56,2006-03-09T13:12:39.852,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520602959_1_full.png,57f8297699990835eeb19dfc0e6466cb2acbd80a32fc92eb7fa0f07a1762ee5d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520602959.png,true,position_only
co-iss-n1520603141,cassini,issna,saturn,CB1+P60,0.56,2006-03-09T13:15:41.855,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520603141_1_full.png,ec3b74cc8f9ffe91db40e0847238462d6fcec566d37a4af06a3fdca3490e7e03,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520603141.png,true,position_only
co-iss-n1520603237,cassini,issna,saturn,CB2+IRP0,1,2006-03-09T13:17:17.426,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520603237_1_full.png,ca2a0d27ef0b2db1e15362abe57fbcc03e33f94ce4348b259efb9282b6a09f7b,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520603237.png,true,position_only
co-iss-n1520603328,cassini,issna,saturn,MT2,18,2006-03-09T13:18:31.429,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520603328_1_full.png,5a5ba9ecf876c0812a2b997982ae1280d57d08245d1f12cdd2edc34651a151f9,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520603328.png,true,position_only
co-iss-n1520603693,cassini,issna,saturn,UV3+P60,8.2,2006-03-09T13:24:46.196,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520603693_1_full.png,4f6488a2573ff0dc2ad9b7dcea174a0bcdc43be42cb37947639cd649cb86ad72,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520603693.png,true,position_only
co-iss-n1520603821,cassini,issna,saturn,BL2+P120,5.6,2006-03-09T13:26:56.795,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520603821_1_full.png,fd70f4d0d47d76ff24f4f0263a718f85f1122c91e8babec4a874a41aeaca62ee,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520603821.png,true,position_only
co-iss-n1520603948,cassini,issna,saturn,GRN+P0,1,2006-03-09T13:29:08.402,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520603948_1_full.png,11e6cc5e91bcc591322b732477eb3eeab1bf38eb00e2cc3497ac527d414c4043,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520603948.png,true,position_only
co-iss-n1520604069,cassini,issna,saturn,CB2,6.8,2006-03-09T13:31:03.609,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520604069_1_full.png,2943bcfdc067e6f7ccec3f3f9fa6b67d5908ba2175d3eaeb9bf553153a2ac1da,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520604069.png,true,position_only
co-iss-n1520604160,cassini,issna,saturn,CB2+P60,2,2006-03-09T13:32:39.420,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520604160_1_full.png,820db13b77ad291456178ff3406f98983f9591801305c663db4c9f8ea1f4e22e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520604160.png,true,position_only
co-iss-n1520604572,cassini,issna,saturn,UV1,32,2006-03-09T13:39:01.390,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520604572_1_full.png,36697751f1bd1e4b650c67c1380922b59daa495024f5024cd2f79d666c435072,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520604572.png,true,position_only
co-iss-n1520604644,cassini,issna,saturn,UV3+P0,3.8,2006-03-09T13:40:41.598,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520604644_1_full.png,2035a810e7e26fca716471252c691d24c29ccfd5d93f4dfdbbc15c3f1c66e3e3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520604644.png,true,position_only
co-iss-n1520604733,cassini,issna,saturn,GRN+P120,0.56,2006-03-09T13:42:13.841,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520604733_1_full.png,535c179f159e1b1550cfc3eb2f5e88795a2b760a746a5b41785ad2d2f7fb8411,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520604733.png,true,position_only
co-iss-n1520604898,cassini,issna,saturn,CB1+P0,0.56,2006-03-09T13:44:58.844,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2021/data/1520599740_1520605667/N1520604898_1_full.png,718ef6505e1a4ce6caf8a8755d2913c02831ec2ab1e74acd6fac3db5e1a09058,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1520604898.png,true,position_only
co-iss-n1565236507,cassini,issna,saturn,CB2,0.68,2007-08-08T03:20:24.058,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/N1565236507_1_full.png,004d868fc9900643f05554347494f4ca05df5de32480d30caf96e0a11d333dbd,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565236507.png,true,position_only
co-iss-w1565236658,cassini,issna,saturn,RED,0.02,2007-08-08T03:22:55.709,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/W1565236658_1_full.png,936721339a5e594eb16dfddd1b813de08c5500ab42c4b841be4b8dd2390ee59c,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565236658.png,true,position_only
co-iss-w1565236841,cassini,issna,saturn,RED,0.02,2007-08-08T03:25:58.708,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/W1565236841_1_full.png,fae2fd768e7ffb4afaa685772425326d75e184324e41a6f7dfedd36d10cfcadf,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565236841.png,true,position_only
co-iss-n1565237024,cassini,issna,saturn,MT1,2,2007-08-08T03:28:59.727,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/N1565237024_1_full.png,ca3bb2e6d878f4acbec8051ef27d0a766356f6f6b0d0caffe45681615f212102,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565237024.png,true,position_only
co-iss-w1565237117,cassini,issna,saturn,BL1,0.15,2007-08-08T03:30:34.584,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/W1565237117_1_full.png,f83b0d4cf80d5c2607ab055371ea11b13b4143110869c599aabfbe71eada1905,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565237117.png,true,position_only
co-iss-n1565240189,cassini,issna,saturn,CB2,0.68,2007-08-08T04:21:46.046,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/N1565240189_1_full.png,d836c3361931c37fc9d5e07af29d8e0316026565cbc2325ae8f8acb4b27e9f1a,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565240189.png,true,position_only
co-iss-n1565240381,cassini,issna,saturn,CB2,0.68,2007-08-08T04:24:58.026,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/N1565240381_1_full.png,1b0ef700873e07f5b53515faca3a6b34693d3204056419262595ad033ece5968,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565240381.png,true,position_only
co-iss-n1565240564,cassini,issna,saturn,CB2,0.68,2007-08-08T04:28:01.025,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/N1565240564_1_full.png,e56ab41c93f17e1d1f6fd4ea2e83cc007a6804b92c27be53baa6f836ef5a8ae3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565240564.png,true,position_only
co-iss-w1565240699,cassini,issna,saturn,RED,0.02,2007-08-08T04:30:16.684,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/W1565240699_1_full.png,edb28a417bc3488ef02604219da9dec5fdbd3a048bc4679f7ff4cc33768fc51f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565240699.png,true,position_only
co-iss-w1565240925,cassini,issna,saturn,RED,0.02,2007-08-08T04:34:02.682,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565229108_1565240925/W1565240925_1_full.png,5e42fc8f677564248967a223d2db040278e7da4ea474bea47ee9d3877bfe3661,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565240925.png,true,position_only
co-iss-n1565241108,cassini,issna,saturn,MT1,2,2007-08-08T04:37:03.701,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565241108_1_full.png,63a96228be4777c2fd6ef08cd21b0270aa0ca40640c60289e97ef32844238106,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565241108.png,true,position_only
co-iss-n1565241291,cassini,issna,saturn,MT1,2,2007-08-08T04:40:06.700,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565241291_1_full.png,d1c98075bd7806aaf758a3890b359332e5e9ae0d526702754eaf2c637dde5eff,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565241291.png,true,position_only
co-iss-w1565241339,cassini,issna,saturn,CB2,0.26,2007-08-08T04:40:56.440,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565241339_1_full.png,d709751755dfff176012a0194143b674165232eb2563a6b60e26d6b19c8ffde4,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565241339.png,true,position_only
co-iss-w1565241522,cassini,issna,saturn,CB2,0.26,2007-08-08T04:43:59.438,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565241522_1_full.png,be2ee43bd3ad0df8cc8aa7416ad8ba06dd355c4daaf52d34e15a281cd439367f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565241522.png,true,position_only
co-iss-n1565241732,cassini,issna,saturn,CB2,0.68,2007-08-08T04:47:29.025,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565241732_1_full.png,d14567f9f4d17f961587246238c0d24c37c5e8013b9540017b6a98215aae10de,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565241732.png,true,position_only
co-iss-n1565241931,cassini,issna,saturn,CB2,0.68,2007-08-08T04:50:48.016,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565241931_1_full.png,2b96faac79cbabb197de2960f78f120b14b5443288e31ac6b16b03aaa1705923,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565241931.png,true,position_only
co-iss-w1565242066,cassini,issna,saturn,RED,0.02,2007-08-08T04:53:03.675,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565242066_1_full.png,263c18ffbcd489c32f05c7aa542875719612f7212f40df1c41ffd3858a777539,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565242066.png,true,position_only
co-iss-w1565242249,cassini,issna,saturn,RED,0.02,2007-08-08T04:56:06.674,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565242249_1_full.png,da4afd7e4936a62076d44d86ac97ef25e5401173ba5aaec0049ec8602a72e822,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565242249.png,true,position_only
co-iss-n1565242475,cassini,issna,saturn,MT1,2,2007-08-08T04:59:50.692,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565242475_1_full.png,8866f758e27722178451708f00861c07bb9b0d1343fb3d2d3fb888de77955571,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565242475.png,true,position_only
co-iss-n1565242658,cassini,issna,saturn,MT1,2,2007-08-08T05:02:53.691,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565242658_1_full.png,93e5b0fe6b17edd225bd6b368a0a1ff80b002402c1d62ae6b210590f73eca389,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565242658.png,true,position_only
co-iss-w1565242706,cassini,issna,saturn,CB2,0.26,2007-08-08T05:03:43.431,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565242706_1_full.png,5e4120cad69fc42904331b3efcc7367fbc1a9b6179cc2b2375597d0c7c8c8cb7,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565242706.png,true,position_only
co-iss-w1565242889,cassini,issna,saturn,CB2,0.26,2007-08-08T05:06:46.430,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565242889_1_full.png,a9f496afc03f04238558c246fe39c6e16d2bca29183de1701fbec35e0dc1877b,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565242889.png,true,position_only
co-iss-n1565243072,cassini,issna,saturn,CB2,0.68,2007-08-08T05:09:49.009,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565243072_1_full.png,be1e744384a29bd909b54aeffc6cc85713c36a4b9bbe6f648a4077b2f2b8758a,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565243072.png,true,position_only
co-iss-w1565246157,cassini,issna,saturn,RED,0.02,2007-08-08T06:01:14.665,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565246157_1_full.png,12ef06ef889c862b6bd4da5c7ed6531e14e71f5c0c370f080a798bc5ac0a0d30,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565246157.png,true,position_only
co-iss-n1565246333,cassini,issna,saturn,MT1,2,2007-08-08T06:04:08.668,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565246333_1_full.png,8224bc16f65c2d62773c30604e7c9168d4064102a28f120bc2f9fd7dcf767f05,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565246333.png,true,position_only
co-iss-n1565246516,cassini,issna,saturn,MT1,2,2007-08-08T06:07:11.667,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565246516_1_full.png,c1bdc550a76335186dd90b80dd9d4ec975d6509a7735bbe6b173c481dd25cd31,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565246516.png,true,position_only
co-iss-n1565246699,cassini,issna,saturn,MT1,2,2007-08-08T06:10:14.666,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/N1565246699_5_full.png,fc5763aa06013410fbf72451715ebbd830e9e52df1439946b9c91a434bfea1a2,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-n1565246699.png,true,position_only
co-iss-w1565246747,cassini,issna,saturn,CB2,0.26,2007-08-08T06:11:04.405,Saturn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2035/data/1565240957_1565252747/W1565246747_5_full.png,c9eea227b01b7da9bb77a73bbd10b937cd8d1659179ff12daa79b93851738826,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/saturn/images/co-iss-w1565246747.png,true,position_only
